Timestamp,DeviceID,PackageName,CPU_Usage (%),Memory_Usage_PSS (KB)
2025-06-21 16:53:44,1WMHHA4CHY2136,com.onehamsa.underdogs,100,1150195
2025-06-21 16:53:45,1WMHHA4CHY2136,com.onehamsa.underdogs,107,1152338
2025-06-21 16:53:45,1WMHHA4CHY2136,com.onehamsa.underdogs,103,1153826
2025-06-21 16:53:46,1WMHHA4CHY2136,com.onehamsa.underdogs,103,1155271
2025-06-21 16:53:46,1WMHHA4CHY2136,com.onehamsa.underdogs,100,1156747
2025-06-21 16:53:47,1WMHHA4CHY2136,com.onehamsa.underdogs,103,1158207
2025-06-21 16:53:48,1WMHHA4CHY2136,com.onehamsa.underdogs,103,1159695
2025-06-21 16:53:48,1WMHHA4CHY2136,com.onehamsa.underdogs,103,1161203
2025-06-21 16:53:49,1WMHHA4CHY2136,com.onehamsa.underdogs,103,1162658
2025-06-21 16:53:50,1WMHHA4CHY2136,com.onehamsa.underdogs,100,1164240
2025-06-21 16:53:50,1WMHHA4CHY2136,com.onehamsa.underdogs,100,1165709
2025-06-21 16:53:51,1WMHHA4CHY2136,com.onehamsa.underdogs,116,1167239
2025-06-21 16:53:52,1WMHHA4CHY2136,com.onehamsa.underdogs,107,1168723
2025-06-21 16:53:52,1WMHHA4CHY2136,com.onehamsa.underdogs,107,1170183
2025-06-21 16:53:53,1WMHHA4CHY2136,com.onehamsa.underdogs,106,1171744
