Timestamp,DeviceID,PackageName,CPU_Usage (%),Memory_Usage_PSS (KB)
2025-06-21 17:11:35,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,64.2,2247674
2025-06-21 17:11:36,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,60.7,2252027
2025-06-21 17:11:37,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,59.2,2252034
2025-06-21 17:11:37,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,55.5,2252070
2025-06-21 17:11:38,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,67.8,2252478
2025-06-21 17:11:38,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,66.6,2252170
2025-06-21 17:11:39,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,64.2,2252186
2025-06-21 17:11:39,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,60.7,2252165
2025-06-21 17:11:40,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,70.3,2252173
2025-06-21 17:11:41,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,64.2,2252164
2025-06-21 17:11:41,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,58.6,2252202
2025-06-21 17:11:42,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,60.7,2252197
2025-06-21 17:11:42,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,64.2,2252180
2025-06-21 17:11:43,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,57.1,2252225
2025-06-21 17:11:44,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,66.6,2252265
2025-06-21 17:11:44,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,62.9,2252253
