Timestamp,DeviceID,PackageName,CPU_Usage (%),Memory_Usage_PSS (KB)
2025-06-14 19:40:37,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,41.3,2177220
2025-06-14 19:40:37,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,50.0,2176784
2025-06-14 19:40:38,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,50.0,2176788
2025-06-14 19:40:39,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,50.0,2176768
2025-06-14 19:40:39,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,46.4,2176776
2025-06-14 19:40:40,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,50.0,2176772
2025-06-14 19:40:41,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,50.0,2176792
2025-06-14 19:40:42,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,50.0,2176744
2025-06-14 19:40:42,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,46.4,2176744
2025-06-14 19:40:43,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,50.0,2176744
2025-06-14 19:40:44,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,46.4,2176748
2025-06-14 19:40:45,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,46.4,2176736
2025-06-14 19:40:45,1WMHHA4CHY2136,com.resolutiongames.abvriop.santacruz,48.2,2176744
